sha256,App_name,Category,Vuln type,Number of occurence
A6D0DCB255AFF40E9A4719B88562F48738F3CEA61413C8AFC8427B04C84D2F77,Pocket Bank,Cryptography,PasswordHeuristicsAnalysis_HardCodedPassword,1
A6D0DCB255AFF40E9A4719B88562F48738F3CEA61413C8AFC8427B04C84D2F77,Pocket Bank,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,18
A6D0DCB255AFF40E9A4719B88562F48738F3CEA61413C8AFC8427B04C84D2F77,Pocket Bank,Storage,FilePermissionAnalysis_FileReadable,1
A6D0DCB255AFF40E9A4719B88562F48738F3CEA61413C8AFC8427B04C84D2F77,Pocket Bank,Network,HttpCompAnalysis_BreachVuln,1
A6D0DCB255AFF40E9A4719B88562F48738F3CEA61413C8AFC8427B04C84D2F77,Pocket Bank,Network,X509Checker_BadCheckCertificateChain,1
A6D0DCB255AFF40E9A4719B88562F48738F3CEA61413C8AFC8427B04C84D2F77,Pocket Bank,Network,X509Checker_BadProtocolVerify,1
A6D0DCB255AFF40E9A4719B88562F48738F3CEA61413C8AFC8427B04C84D2F77,Pocket Bank,Network,X509Checker_BadHostnameVerify,1
A6D0DCB255AFF40E9A4719B88562F48738F3CEA61413C8AFC8427B04C84D2F77,Pocket Bank,Network,WebViewAnalysis_MixedModeAlwaysAllow,1
A6D0DCB255AFF40E9A4719B88562F48738F3CEA61413C8AFC8427B04C84D2F77,Pocket Bank,Java Code Security,JavaCodeSec_SetAccessible,6
sha256,App_name,Category,Vuln type,Number of occurence
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Network,X509Checker_BadCheckCertificateChain,1
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Network,X509Checker_BadSSLErrHandling,1
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Network,WebChromeClientAnalysis_PermissionRequestNoDeny,1
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Network,HttpCompAnalysis_BreachVuln,1
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Network,Network_ClearTextTraffic,2
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Java Code Security,JavaCodeSec_SetAccessible,3
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Permissions,Permissions_UnusedPermissions,1
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Permissions,IPC_PrivilegeEscalationActionTrigger,13
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Build Parametrization,ELFCompilerFlagsAnalysis_RELRODisabled,3
6E1FBDC15CBDE01E8F1DAD0053EE682877CAE1A3C08FAFBC409937C8682D5A6C,SARA BY AFRILAND CAMEROON,Build Parametrization,ELFCompilerFlagsAnalysis_NXDisabled,3
sha256,App_name,Category,Vuln type,Number of occurence
E151197771495B3970FFA8B672F9ABD19E07300F5752F296D98351724FC76FA2,BMCE Direct,App Certificates,AppCertificates_InsufficientKeyLength,1
E151197771495B3970FFA8B672F9ABD19E07300F5752F296D98351724FC76FA2,BMCE Direct,Cryptography,PasswordHeuristicsAnalysis_HardCodedPassword,3
E151197771495B3970FFA8B672F9ABD19E07300F5752F296D98351724FC76FA2,BMCE Direct,Cryptography,PBKDFAnalysis_HardCodedPassword,1
E151197771495B3970FFA8B672F9ABD19E07300F5752F296D98351724FC76FA2,BMCE Direct,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
E151197771495B3970FFA8B672F9ABD19E07300F5752F296D98351724FC76FA2,BMCE Direct,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
E151197771495B3970FFA8B672F9ABD19E07300F5752F296D98351724FC76FA2,BMCE Direct,Network,HttpCompAnalysis_BreachVuln,1
E151197771495B3970FFA8B672F9ABD19E07300F5752F296D98351724FC76FA2,BMCE Direct,Network,Network_ClearTextTraffic,1
E151197771495B3970FFA8B672F9ABD19E07300F5752F296D98351724FC76FA2,BMCE Direct,Permissions,IPC_PrivilegeEscalationActionTrigger,5
E151197771495B3970FFA8B672F9ABD19E07300F5752F296D98351724FC76FA2,BMCE Direct,Permissions,IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission,1
E151197771495B3970FFA8B672F9ABD19E07300F5752F296D98351724FC76FA2,BMCE Direct,Inter-Component Communication,IPC_Accessible_Service,1
sha256,App_name,Category,Vuln type,Number of occurence
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Network,X509Checker_BadCheckCertificateChain,2
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Network,HttpCompAnalysis_BreachVuln,1
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Network,SSLSocketFactory_NoHostnameVerification,2
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Network,Network_ClearTextTraffic,2
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Java Code Security,JavaCodeSec_SetAccessible,41
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Permissions,Permissions_UnusedPermissions,1
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Permissions,IPC_PrivilegeEscalationActionTrigger,6
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,Cryptography,CryptoCheckAnalysis_StaticIV,1
07DFD90EFEE05EE68EA487FF0464F5B760A1DF73DC74F0FC55BC5A0A79E27995,Attijari Mobile,UI,UI_SensitiveFieldSuggestion,5
sha256,App_name,Category,Vuln type,Number of occurence
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,Java Code Security,JavaCodeSec_SetAccessible,1
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,Permissions,Permissions_UnusedPermissions,1
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,Permissions,IPC_PrivilegeEscalationActionTrigger,6
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,Cryptography,PasswordHeuristicsAnalysis_HardCodedPassword,3
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,13
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,Network,HttpCompAnalysis_BreachVuln,1
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,Network,X509Checker_BadCheckCertificateChain,1
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,Network,WebViewAnalysis_InsecureScheme,1
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,Network,WebViewAnalysis_ContentProviderAccessEnabled,4
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,UI,UI_ClearTextPWField,1
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,UI,UI_SensitiveFieldSuggestion,3
271DE42F3CBD6484F4C26B1165C81752087A8A2D331204D1AE206FE21BD9CF6F,BGFIMobile,General,General_TextInjection,1
sha256,App_name,Category,Vuln type,Number of occurence
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Permissions,IPC_PrivilegeEscalationActionTrigger,11
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Permissions,Permissions_UnusedPermissions,1
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Permissions,Permissions_SystemPermission,1
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Network,WebViewAnalysis_MixedModeAlwaysAllow,1
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Network,WebChromeClientAnalysis_PermissionRequestNoDeny,1
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Network,HttpCompAnalysis_BreachVuln,1
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Network,Network_ClearTextTraffic,1
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Network,X509Checker_BadProtocolVerify,2
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Java Code Security,JavaCodeSec_SetAccessible,7
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Storage,FilePermissionAnalysis_FileReadable,1
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Storage,FilePermissionAnalysis_FileWritable,1
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
F8CC8ADFC1F5CFF4763DE6136D79FAD4FDB438CD7E333FFE66E97E367029317E,FirstMobile,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
sha256,App_name,Category,Vuln type,Number of occurence
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Network,Network_DefaultHttpClientDeprecated,7
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Network,HttpCompAnalysis_BreachVuln,2
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Network,Network_ClearTextTraffic,1
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Network,X509Checker_BadHostnameVerify,1
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Permissions,Permissions_UnusedPermissions,1
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Permissions,IPC_PrivilegeEscalationActionTrigger,24
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Permissions,IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission,2
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Cryptography,PBKDFAnalysis_LowIterationCount,1
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Cryptography,CryptoCheckAnalysis_StaticIV,1
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Cryptography,KeyStoreAnalysis_HardCodedKey,1
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Storage,Storage_InsecureApkInstallation,1
0BA4A23B9AD881117293F87241D63E795490DF83984DBD7AFD15E2603A73F054,SG,Inter-Component Communication,IPC_Accessible_Service,1
sha256,App_name,Category,Vuln type,Number of occurence
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Network,X509Checker_BadProtocolVerify,1
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Network,X509Checker_BadCheckCertificateChain,1
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Network,Network_ClearTextTraffic,1
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Network,HttpCompAnalysis_BreachVuln,2
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Network,SSLSocketFactory_NoHostnameVerification,3
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Potentially Malicious,PotentiallyMalicious_DevicePolicyManager,1
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Cryptography,CryptoCheckAnalysis_StaticIV,1
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,10
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Cryptography,PasswordHeuristicsAnalysis_HardCodedPassword,2
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Inter-Component Communication,IPC_Accessible_Service,1
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Permissions,IPC_PrivilegeEscalationActionTrigger,5
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Permissions,IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission,1
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Permissions,Permissions_UnusedPermissions,1
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,Java Code Security,JavaCodeSec_SetAccessible,7
15D4FAD7F1A882052BC6E21D2B7BB609C5D4A73FB4A2C7888A16ABD049B5DAD6,Mes Comptes,UI,UI_ClearTextPWField,2
sha256,App_name,Category,Vuln type,Number of occurence
B93F055C53BC7C8BB4B67BF7CA0DBB24D1F371627DF85969B462B4E750EDA834,Orange Bank,Network,WebViewAnalysis_ContentProviderAccessEnabled,2
B93F055C53BC7C8BB4B67BF7CA0DBB24D1F371627DF85969B462B4E750EDA834,Orange Bank,Network,WebViewAnalysis_JSFileAccessEnabled,1
B93F055C53BC7C8BB4B67BF7CA0DBB24D1F371627DF85969B462B4E750EDA834,Orange Bank,Network,WebViewAnalysis_FileSchemeCookies,1
B93F055C53BC7C8BB4B67BF7CA0DBB24D1F371627DF85969B462B4E750EDA834,Orange Bank,Storage,Storage_SensitiveInformationWithoutEncryption,1
B93F055C53BC7C8BB4B67BF7CA0DBB24D1F371627DF85969B462B4E750EDA834,Orange Bank,Java Code Security,JavaCodeSec_SetAccessible,2
B93F055C53BC7C8BB4B67BF7CA0DBB24D1F371627DF85969B462B4E750EDA834,Orange Bank,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
B93F055C53BC7C8BB4B67BF7CA0DBB24D1F371627DF85969B462B4E750EDA834,Orange Bank,Permissions,Permissions_UnusedPermissions,1
B93F055C53BC7C8BB4B67BF7CA0DBB24D1F371627DF85969B462B4E750EDA834,Orange Bank,Permissions,IPC_PrivilegeEscalationActionTrigger,6
B93F055C53BC7C8BB4B67BF7CA0DBB24D1F371627DF85969B462B4E750EDA834,Orange Bank,Permissions,IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission,1
sha256,App_name,Category,Vuln type,Number of occurence
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Local Storage - SQLite and Other Databases,SqLiteDatabasePasswordAnalysis_PasswordFound,2
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Network,X509Checker_BadCheckCertificateChain,5
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Network,X509Checker_BadProtocolVerify,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Network,WebViewAnalysis_ContentProviderAccessEnabled,16
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Network,WebViewAnalysis_JSUniversalAccessEnabled,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Network,WebViewAnalysis_MixedModeAlwaysAllow,2
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Network,WebViewAnalysis_FileSchemeCookies,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Network,WebChromeClientAnalysis_PermissionRequestNoDeny,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Network,ApacheCordova_WildcardAllowNavigation,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Network,ApacheCordova_WildcardAllowIntent,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Cryptography,CryptoCheckAnalysis_StaticIV,2
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Permissions,IPC_PrivilegeEscalationActionTrigger,6
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Permissions,IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Permissions,Permissions_UnusedPermissions,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Permissions,Permissions_SystemPermission,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Java Code Security,JavaCodeSec_SetAccessible,3
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Potentially Malicious,PotentiallyMalicious_MMICode,3
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Storage,Storage_DirectoryTraversalRead,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,Storage,FilePermissionAnalysis_FileReadable,1
29C64365418382DEF56EBC585353473BBDA3C90763E55AF0AB6D7503E5594752,Private Bank,UI,UI_SensitiveFieldSuggestion,1
