sha256,App_name,Category,Vuln type,Number of occurence
CE5D9628DB62203ECFC409E0FE48A970FB8EC256E2D103CEBA0042CB213EA434,HSBC US,Cryptography,CryptoCheckAnalysis_StaticIV,2
CE5D9628DB62203ECFC409E0FE48A970FB8EC256E2D103CEBA0042CB213EA434,HSBC US,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
CE5D9628DB62203ECFC409E0FE48A970FB8EC256E2D103CEBA0042CB213EA434,HSBC US,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
CE5D9628DB62203ECFC409E0FE48A970FB8EC256E2D103CEBA0042CB213EA434,HSBC US,Cryptography,PasswordHeuristicsAnalysis_HardCodedPassword,7
CE5D9628DB62203ECFC409E0FE48A970FB8EC256E2D103CEBA0042CB213EA434,HSBC US,Cryptography,PBKDFAnalysis_LowIterationCount,1
CE5D9628DB62203ECFC409E0FE48A970FB8EC256E2D103CEBA0042CB213EA434,HSBC US,UI,UI_ClearTextPWField,1
CE5D9628DB62203ECFC409E0FE48A970FB8EC256E2D103CEBA0042CB213EA434,HSBC US,UI,UI_SensitiveFieldSuggestion,1
CE5D9628DB62203ECFC409E0FE48A970FB8EC256E2D103CEBA0042CB213EA434,HSBC US,Network,HttpCompAnalysis_BreachVuln,1
CE5D9628DB62203ECFC409E0FE48A970FB8EC256E2D103CEBA0042CB213EA434,HSBC US,Network,SSLSocketFactory_NoHostnameVerification,2
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Network,HttpCompAnalysis_BreachVuln,1
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Network,X509Checker_BadSSLErrHandling,1
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Potentially Malicious,PotentiallyMalicious_DevicePolicyManager,1
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Potentially Malicious,RootCmdAnalysis_RootCommandExecuted,1
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Cryptography,CryptoCheckAnalysis_StaticIV,1
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Cryptography,KeyStoreAnalysis_HardCodedKey,2
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Cryptography,KeyStoreAnalysis_NullKey,1
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Cryptography,InadequateRNGForKeysAnalysis_Key,1
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Cryptography,PasswordHeuristicsAnalysis_HardCodedPassword,1
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Storage,FilePermissionAnalysis_FileReadable,2
F6E1D22F39AA024473B62BB7A589D634C193D7F5D3EB1F9D1966BAADF0B4D315,PNC,Storage,FilePermissionAnalysis_FileWritable,1
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Network,X509Checker_BadCheckCertificateChain,1
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Network,X509Checker_BadProtocolVerify,3
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Network,X509Checker_BadHostnameVerify,1
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Network,X509Checker_InsecureCipherSuite,1
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Network,SSLSocketFactory_NoHostnameVerification,4
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Network,WebViewAnalysis_ContentProviderAccessEnabled,2
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Network,WebViewAnalysis_JSFileAccessEnabled,1
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Potentially Malicious,PotentiallyMalicious_DevicePolicyManager,1
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Potentially Malicious,RootCmdAnalysis_RootCommandExecuted,1
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Cryptography,CryptoCheckAnalysis_StaticIV,1
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Cryptography,KeyStoreAnalysis_HardCodedKey,2
F800393F5CACAD5CD99DC820BE3168CE8B8E5672CE71E03E256729589CCFED50,GS Verify,Cryptography,KeyStoreAnalysis_NullKey,1
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Network,SSLSocketFactory_NoHostnameVerification,6
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Network,WebViewAnalysis_ContentProviderAccessEnabled,61
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Network,WebViewAnalysis_JSFileAccessEnabled,11
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Network,HttpCompAnalysis_BreachVuln,2
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Network,X509Checker_BadSSLErrHandling,7
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Network,X509Checker_BadCheckCertificateChain,2
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Network,X509Checker_BadProtocolVerify,1
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Network,LoopbackServerAnalysis_Connect,1
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Network,X509Checker_BadHostnameVerify,4
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Cryptography,PasswordHeuristicsAnalysis_HardCodedPassword,69
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Cryptography,CryptoCheckAnalysis_StaticIV,9
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Cryptography,CryptoCheckAnalysis_HardCodedKey,6
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,Storage,FilePermissionAnalysis_FileReadable,1
A895009B1370333897A07CAFAFE5D117DC6B2E22D245A518C9C1C1F3F58FC826,BofA,UI,UI_SensitiveFieldSuggestion,5
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Network,HttpCompAnalysis_BreachVuln,1
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Network,X509Checker_BadSSLErrHandling,4
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Network,X509Checker_BadProtocolVerify,1
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Network,LoopbackServerAnalysis_Connect,1
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Network,SSLSocketFactory_NoHostnameVerification,4
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Network,WebViewAnalysis_ContentProviderAccessEnabled,28
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Network,WebViewAnalysis_JSUniversalAccessEnabled,2
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Network,WebViewAnalysis_JSFileAccessFromFileURLEnabled,1
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Cryptography,PasswordHeuristicsAnalysis_HardCodedPassword,28
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Logging,LogOutput_DataLeak,2
E6FAFBD0AD0AE607A6050FA2FC836758AF4AB16D19D7ABB92A8A69641D2CA5CD,Truist,Potentially Malicious,RootCmdAnalysis_RootCommandExecuted,1
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,General,ReflectionInjection_Injection,1
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Logging,LogOutput_DataLeak,3
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Network,HttpCompAnalysis_BreachVuln,1
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Network,WebViewAnalysis_JSFileAccessEnabled,1
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Network,WebViewAnalysis_ContentProviderAccessEnabled,6
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Network,WebViewAnalysis_JSFileAccessFromFileURLEnabled,1
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Network,WebViewAnalysis_JSUniversalAccessEnabled,1
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,UI,UI_SensitiveFieldSuggestion,4
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Cryptography,KeyStoreAnalysis_NullKey,2
7377C54B8C5F945A601032822FBCFB6077C75680E8CEB0A34CC7D86AFBA0BFA5,USAA,Potentially Malicious,RootCmdAnalysis_RootCommandExecuted,1
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Storage,FilePermissionAnalysis_FileReadable,2
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Storage,FilePermissionAnalysis_FileWritable,1
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Storage,Storage_SensitiveInformationWithoutEncryption,2
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Cryptography,PasswordHeuristicsAnalysis_HardCodedPassword,5
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Cryptography,CryptoCheckAnalysis_StaticIV,3
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Network,HttpCompAnalysis_BreachVuln,2
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Network,X509Checker_BadSSLErrHandling,4
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Network,X509Checker_BadProtocolVerify,2
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Network,LoopbackServerAnalysis_Connect,1
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Network,X509Checker_BadHostnameVerify,1
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Network,SSLSocketFactory_NoHostnameVerification,10
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Network,WebViewAnalysis_ContentProviderAccessEnabled,10
1F8A35A563F4F43A9BA01EFCB17B91899C4BE29FA557BF27857811059B08DBE4,Wells Fargo,Potentially Malicious,PotentiallyMalicious_DevicePolicyManager,1
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Network,HttpCompAnalysis_BreachVuln,1
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Network,X509Checker_BadCheckCertificateChain,1
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Network,X509Checker_BadProtocolVerify,2
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Network,X509Checker_BadHostnameVerify,1
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Network,X509Checker_InsecureCipherSuite,1
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Network,WebViewAnalysis_ContentProviderAccessEnabled,1
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Network,WebViewAnalysis_JSFileAccessEnabled,1
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Storage,FilePermissionAnalysis_FileWritable,1
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Cryptography,CryptoCheckAnalysis_StaticIV,1
8C94732F4675A7E8569AF5B4651019900E45864BC8DBFB6D38A57495E6EC7D2E,StockPlan,Cryptography,InadequateRNGForKeysAnalysis_Key,2
AE38D89BF8FA3841BBB90AEA03B506DEA22819248F9DEEC495A4CCD8921B4477,TD Bank (US),Cryptography,PBKDFAnalysis_HardCodedSalt,1
AE38D89BF8FA3841BBB90AEA03B506DEA22819248F9DEEC495A4CCD8921B4477,TD Bank (US),Cryptography,CryptoCheckAnalysis_StaticIV,2
