"sha256","App_name","Category","Vuln type","Number of occurence"
"EBF98B28575509CF740795A7F14702535D965CCD9057660203ECF2F12452F99F","MyNITA","Build Parametrization","ELFCompilerFlagsAnalysis_NXDisabled","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Network","X509Checker_BadCheckCertificateChain","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Network","LoopbackServerAnalysis_Listen","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Network","X509Checker_BadHostnameVerify","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Network","WebViewAnalysis_ContentProviderAccessEnabled","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Network","WebViewAnalysis_JSFileAccessFromFileURLEnabledDefault","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Network","WebViewAnalysis_JSUniversalAccessEnabled","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Network","Network_DefaultHttpClientDeprecated","17"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Network","Network_ClearTextTraffic","2"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Backend Credentials in Code","BackendCredentials_BasicAuth","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","16"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Cryptography","CryptoCheckAnalysis_UnsafeECB","4"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Cryptography","PBKDFAnalysis_HardCodedSalt","6"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Cryptography","PBKDFAnalysis_LowIterationCount","4"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Permissions","IPC_PrivilegeEscalationActionTrigger","2"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Permissions","IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Permissions","Permissions_UnusedPermissions","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","App Certificates","AppCertificates_InsufficientKeyLength","1"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Java Code Security","JavaCodeSec_SetAccessible","45"
"139D1CA210B21BE02F29CB22FAF20F888B6EB1BA30842A9DD72F0640BC7DD759","BAGRINET","Logging","LogOutput_DataLeak","1"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Network","Network_ClearTextTraffic","1"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Network","X509Checker_BadProtocolVerify","1"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Network","X509Checker_BadCheckCertificateChain","1"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Network","X509Checker_BadHostnameVerify","1"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Network","WebViewAnalysis_ContentProviderAccessEnabled","2"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Network","HttpCompAnalysis_BreachVuln","1"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","UI","UI_SensitiveFieldSuggestion","2"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","14"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Cryptography","CryptoCheckAnalysis_UnsafeECB","2"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Cryptography","PasswordHeuristicsAnalysis_HardCodedPassword","2"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Permissions","IPC_PrivilegeEscalationActionTrigger","7"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Permissions","Permissions_UnusedPermissions","1"
"31C5F563741F8080454385749F9691A9B7B812007D206EBDDFD96B53588EB52A","Tamweel Touch","Java Code Security","JavaCodeSec_SetAccessible","3"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","ApacheCordova_InsecureAllowNavigation","1"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","ApacheCordova_LocalAllowNavigation","1"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","ApacheCordova_WildcardAllowIntent","1"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","X509Checker_BadProtocolVerify","2"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","X509Checker_BadCheckCertificateChain","1"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","X509Checker_BadHostnameVerify","1"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","SSLSocketFactory_NoHostnameVerification","2"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","WebViewAnalysis_ContentProviderAccessEnabled","2"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","WebViewAnalysis_JSUniversalAccessEnabled","1"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","WebViewAnalysis_FileSchemeCookies","1"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Network","WebChromeClientAnalysis_PermissionRequestNoDeny","1"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Cryptography","CryptoCheckAnalysis_HardCodedKey","2"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Cryptography","CryptoCheckAnalysis_StaticIV","2"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","1"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Permissions","IPC_PrivilegeEscalationActionTrigger","1"
"3A7ADC6D5729DE1C097F7405D804C1A58911F8E5861420692D4960BBB8B2FD65","My KEAZ par Orabank","Java Code Security","JavaCodeSec_SetAccessible","4"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Permissions","Permissions_UnusedPermissions","1"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Permissions","IPC_PrivilegeEscalationActionTrigger","8"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Network","Network_ClearTextTraffic","1"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Network","X509Checker_BadProtocolVerify","1"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Network","X509Checker_BadCheckCertificateChain","2"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Network","X509Checker_BadHostnameVerify","2"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Network","WebViewAnalysis_ContentProviderAccessEnabled","2"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Network","WebViewAnalysis_JSFileAccessFromFileURLEnabledDefault","2"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Network","WebViewAnalysis_JSUniversalAccessEnabled","2"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","UI","UI_SensitiveFieldSuggestion","3"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","UI","UI_ClearTextPWField","1"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","General","General_TextInjection","14"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","12"
"8C25604514200706335CA8B0D3DF5D7FD05867B514DFB170A5DA8222E376081F","ALease Pay","Java Code Security","JavaCodeSec_SetAccessible","1"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Cryptography","PBKDFAnalysis_LowIterationCount","2"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Cryptography","PBKDFAnalysis_HardCodedPassword","1"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","8"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Cryptography","CryptoCheckAnalysis_UnsafeECB","2"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Network","Network_ClearTextTraffic","2"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Network","X509Checker_BadHostnameVerify","1"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Network","WebViewAnalysis_ContentProviderAccessEnabled","3"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Network","Network_DefaultHttpClientDeprecated","6"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Permissions","IPC_PrivilegeEscalationActionTrigger","17"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Permissions","IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission","1"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Permissions","Permissions_UnusedPermissions","1"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","App Certificates","AppCertificates_InsufficientKeyLength","1"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","Banque Populaire Côte d'ivoire","Java Code Security","JavaCodeSec_SetAccessible","56"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Java Code Security","JavaCodeSec_SetAccessible","11"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","WebChromeClientAnalysis_PermissionRequestNoDeny","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","ApacheCordova_InsecureAllowNavigation","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","ApacheCordova_WildcardAllowNavigation","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","ApacheCordova_LocalAllowNavigation","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","ApacheCordova_WildcardAllowIntent","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","Network_ClearTextTraffic","2"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","X509Checker_BadProtocolVerify","2"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","X509Checker_BadCheckCertificateChain","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","LoopbackServerAnalysis_Listen","2"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","X509Checker_BadHostnameVerify","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","SSLSocketFactory_NoHostnameVerification","2"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","WebViewAnalysis_ContentProviderAccessEnabled","2"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","WebViewAnalysis_JSUniversalAccessEnabled","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Network","WebViewAnalysis_FileSchemeCookies","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Permissions","Permissions_UnusedPermissions","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Permissions","IPC_PrivilegeEscalationActionTrigger","3"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Permissions","IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Cryptography","PasswordHeuristicsAnalysis_HardCodedPassword","3"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Cryptography","PBKDFAnalysis_HardCodedPassword","1"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","6"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Cryptography","CryptoCheckAnalysis_HardCodedKey","3"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Cryptography","CryptoCheckAnalysis_StaticIV","3"
"092AE15F7D45C524D80F0666DBB3FA5142588CA52E9181298D7EE2C34F62CD8C","Bridge Touch","Inter-Component Communication","IPC_Accessible_Service","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","WebViewAnalysis_ContentProviderAccessEnabled","6"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","WebViewAnalysis_JSUniversalAccessEnabled","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","WebViewAnalysis_JSFileAccessEnabled","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","WebViewAnalysis_FileSchemeCookies","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","Network_NetworkSecurityTrustAnchorCertificateValidity","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","WebChromeClientAnalysis_PermissionRequestNoDeny","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","ApacheCordova_WildcardAllowIntent","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","Network_InsecureHttpConnection","2"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","HttpCompAnalysis_BreachVuln","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","Network_ClearTextTraffic","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Network","X509Checker_InsecureCipherSuite","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Java Code Security","JavaCodeSec_SetAccessible","63"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Permissions","Permissions_UnusedPermissions","1"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Permissions","IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission","2"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Permissions","IPC_PrivilegeEscalationActionTrigger","2"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","13"
"F5C0152806212ADF840E27AB0883CD87B4A9C35AA220E6D1F8E497A06E4B877B","AFGmobile","Cryptography","CryptoCheckAnalysis_UnsafeECB","2"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Java Code Security","JavaCodeSec_SetAccessible","11"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Network","Network_DefaultHttpClientDeprecated","1"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Network","Network_ClearTextTraffic","1"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Network","X509Checker_BadSSLErrHandling","2"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Network","X509Checker_BadHostnameVerify","1"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Network","SSLSocketFactory_NoHostnameVerification","2"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Network","WebViewAnalysis_ContentProviderAccessEnabled","2"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Network","WebViewAnalysis_JSFileAccessFromFileURLEnabledDefault","2"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Network","WebViewAnalysis_JSUniversalAccessEnabled","2"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Permissions","Permissions_UnusedPermissions","1"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Permissions","IPC_PrivilegeEscalationActionTrigger","16"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Permissions","IPC_PrivilegeEscalationThroughCheckCallingOrSelfPermission","1"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","UI","UI_SensitiveFieldSuggestion","1"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","9"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Cryptography","KeyStoreAnalysis_HardCodedKey","1"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Cryptography","KeySizeAnalysis_ShortKey","1"
"23E8E59D4874A127ACB382882A1B3A837E6B6B43C980DE03361F30374B270580","MyBOA","Potentially Malicious","RootCmdAnalysis_RootCommandExecuted","1"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Permissions","Permissions_UnusedPermissions","1"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Cryptography","PasswordHeuristicsAnalysis_HardCodedPassword","1"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Cryptography","PBKDFAnalysis_LowIterationCount","1"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Cryptography","CryptoCheckAnalysis_StaticIV","8"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Cryptography","CryptoCheckAnalysis_UnsafeECB","6"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Cryptography","CryptoCheckAnalysis_InsecureCryptoAlgorithm","17"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Cryptography","CryptoCheckAnalysis_HardCodedKey","2"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Cryptography","KeySizeAnalysis_ShortKey","2"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Network","HttpCompAnalysis_BreachVuln","1"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Network","X509Checker_BadCheckCertificateChain","2"
"2287007DF55EDD7B3453D64275C08B7FE8235755B20E4B584F0293143A8D1A78","Standard/Stanbic Bank","Network","X509Checker_BadHostnameVerify","3"
